          92         121   4.5000977500000001        6.0098776799999998        4.4914271425028547        6.0115939450233684     
          92         120   4.5031837597095787        5.9444231943591035        4.4944069762369043        5.9433776935825415     
          92         119   4.5120876997260702        5.8908377630455568        4.4949046886615927        5.8866851577479080     
          92         118   4.5256987933903421        5.8420511979185363        4.4920954151811152        5.8310597024366793     
          92         117   4.5431735746335233        5.7968303811498814        4.4950727175741978        5.7744963812806605     
          93         117   4.5507478700000004        5.7805175799999997        4.4932137397039149        5.7577590903516711     
          93         116   4.5759980175105888        5.7351772308135134        4.5459166538080753        5.7166000524002794     
          94         115   4.6205127060231543        5.6745873326895735        4.5937308903013188        5.6515062940075369     
          94         114   4.6465286025010721        5.6464940688979208        4.5967766819662295        5.5962472142391997     
          94         116   4.5908975600000002        5.7125368099999996        4.5685013333699080        5.6983405417321213     
          95         114   4.6748737083122194        5.6202548119489926        4.6577625355196552        5.5999981398219374     
          96         113   4.7353899639117225        5.5758118236847345        4.7171105142379632        5.5455486163262195     
          96         114   4.7165942200000002        5.5880761100000003        4.6998080559192648        5.5569598008445968     
          97         113   4.7849683799999996        5.5486006699999999        4.7700824990971622        5.4976996822910511     
          97         112   4.7969212517030408        5.5431938290832141        4.7750641272914374        5.4948744115323409     
          98         112   4.8422769766797202        5.5255739388405978        4.8316184156151039        5.4918634793950218     
          99         112   4.8912283091210282        5.5120588772777435        4.8872464011019154        5.4948355091829910     
         100         112   4.9448889310726116        5.5031438152390670        4.9439304768641650        5.4943570999523228     
         101         112   5.0004940057925733        5.5000780740669235        5.0005814667973700        5.4912396720296410     
         102         112   5.0560460863568029        5.5031842237933430        5.0571781875641424        5.4944181900918139     
         103         112   5.1080233758279912        5.5118809943411247        5.1116644318618762        5.4945823611304307     
         104         112   5.1581876403663598        5.5257813732652732        5.1695107212260609        5.4922882718883530     
         105         112   5.2029563426037573        5.5431046456373867        5.2238541789058708        5.4943626674472261     
         105         113   5.2239103299999998        5.5529384600000000        5.2519355926646778        5.4977776981073667     
         106         113   5.2650585325107659        5.5761476149375628        5.2839325415544964        5.5462515987712377     
         107         114   5.3257247748552832        5.6207386091843938        5.3490685827027846        5.5941855183063254     
         108         114   5.3535745598120412        5.6465298057382443        5.4043097249869163        5.5972759427965615     
         106         114   5.2914910300000004        5.5937576299999998        5.3019854839296539        5.5795320742386814     
         108         115   5.3800348400096638        5.6751336180577487        5.4004596762214874        5.6582235303666630     
         109         116   5.4237397478625393        5.7346833098872789        5.4534483081656582        5.7155155910684954     
         108         116   5.4033451100000001        5.7045126000000002        5.4100707948670319        5.6987776053993588     
         109         117   5.4448294600000002        5.7716870299999998        5.4821952839721684        5.7480878732591130     
         110         117   5.4568291054574916        5.7969917574244718        5.5053620090704598        5.7756128597238341     
         110         118   5.4741770043986522        5.8415594558021482        5.5075566418230846        5.8299061384455566     
         110         119   5.4880099160336613        5.8916069906282544        5.5052717711512136        5.8877953823193323     
         110         120   5.4969352452702926        5.9453488369014522        5.5057309970681967        5.9444772003317317     
